Sentence,Label Integer,Label
ولي بازم جاي اميد است که با يک کم دستکاري در تنظيمات گوشي مي‌توانيد عکسهاي بهتري بگيريد مثلا خود من براي اينکه عکسهاي واضح‌تري داشته باشم iso را روي 800 قرار دادم و روشنايي عکسها را يک درجه زياد کردم که اينجوري وضوح عکسها زيادتر شد .,1,Positive
ازش راضيم .,1,Positive
"تلویزيون خوبي است بهترين قابليتي که خودم هم متعجب کرد دوربين واقعاً عالي است که روي هوا دست آدم رو تشخيص ميده و کيفيت خوبي داره که اين واقعا من رو متعجب کرد البته بايد بگم که توي نور زياد عملکرد عالي داره ولي چند نکته اي است که به عزيزاني که مي خواهند اين تلوزيون را بگيرند بگويم:

1.اگر براي قابليت هاي اين تلوزيون مي خواهيد اون را بگيرد بايد بگويم که حتما بايد شبکه بي سيم اينترنت مثل: وايمکس و وايرلس داسته باشيد .",2,Positive
شفافه و تاچشم عاليه.,2,Positive
تمام قسمت پشتی درب و قسمت درونی از پلاستیک ساخته شده ولی قسمت استراحت مچ از فلز آلومینیوم ساخته شده است تا با اینکه لپ‌تاپی در سطح کاربری عام و رده‌ی کاربری عام است،  کیفیتی بالاتر از رقبای هم سطح خود را ارائه دهد.,1,Positive
با توجه به سايز صفحه هاي نمايش چشم انسان قادر به تمييز کيفيت HD و Full HD نيست.,-1,Negative
برنامه S Planner همان‌طور که از اسم آن می‌توان متوجه شد یک برنامه تقویم بسیار کارآمد است که به شما در برنامه ریزی‌هایتان کمک شایانی می‌نماید.,2,Positive
اولين چيزي که خورد تو ذوقم نداشتن امکان ارسال بلوتوث بود چرا؟,-1,Negative
این پردازشگر به قدری قدرتمند است که هیچ‌گونه کاهش سرعتی حتی هنگام اجرای بازی‌های سه بعدی و یا انجام پردازش‌های سنگین،  مشاهده نخواهید کرد.,1,Positive
استحکام و ديزاين آن حتي زماني که به داک مجهز مي شود حيرت آور است و کاربر حس خوبي را درک مي کند!,1,Positive
اما همانطور که گفتیم،  تفاوت اصلی دوربین W630 با W670 در لنز بسیار عالی W630 است.,2,Positive
يه نکته اي رو که فراموش کرددم بگم اين بود که کيفيت صفحش واقعا عاليه.,2,Positive
سخت افزارش هم خيلي خوب شده و سنسوراش خيلي خيلي بهتر عمل ميکنن.,2,Positive
يک مشکل داره اون نم باطريش.,-1,Negative
يکى از بهترين گوشى هاى حال حاضر است.,1,Positive
خوب تقريبا اين لپ تاپ از همه لحاظ عاليه اما هيچ چيز بي عيب و نقصي وجود نداره و من مي خوام ناگفته هاشو بهتون بگم !,1,Positive
خيلي خوب و زيباست.,2,Positive
که P7700 توانايي 8 فريم در ثانيه را دارد يعني 4 برابر سرعت G1X که 2 فريم در ثانيه است،  که اين مربوط به پروسسور قوي تر نيکون ميباشد.,1,Positive
با توجه به موارد ذکر شده و تجربه شخصي ذکر شده اميد مي رود دوستاني که قصد خريداري اين تبلت با توانايي اعجاب انگيز سخت افزاري را دارند با توجه به حجم مورد نياز خود اقدام به خريد نمايند.,1,Positive
به طور کلي، سه هسته موجود در اين پردازنده به صورت موازي و در فرکانس ۲/۳ گيگاهرتز فعاليت مي‌کنند که اين عامل باعث افزايش کارايي اين واحد پردازشي در محاسبات پيچيده مي‌شود.,1,Positive
فيلم برداري 320 فريم بر ثانيه اش فوق العادس!,2,Positive
عملکرد خيلي بيصدا و استفاده از فن قدرتمند که تا پنج ساعت بازي مداوم هيچ مشکلي بوجود نمياد.,2,Positive
سنسورهای BSI یا Backlit illuminated CMOS،  حساسیت خیلی بالاتری نسبت به نور دارند و در شرایط تاریک تر می‌توانند عکس‌های با کیفیت تر و با نویز کمتری را بگیرند.,1,Positive
به خصوص اینکه باعث می‌شود که احتمال لیز خوردن دوربین در دست کمتر گردد و اثری از لکه و اثر انگشت هم بر روی آن باقی نماند.,1,Positive
مودهای عکاسی که از طریق پیچ تنظیم می‌توانند انتخاب شوند واقعا متنوع هستند.,1,Positive
) اما اين بار،  بسته به رنگ پشت آيپاد جديد،  يک بند در جعبه هست که با ظرافت و البته سهولت هميشگي اپل،  به پشت اون متصل ميشه.,1,Positive
همچنين کيفيت نامناسب صفحه نمايش.,-1,Negative
در ایزو 800 اوضاع بدتر می‌گردد.,-1,Negative
به هر حال امکاناتي که سوني به کاربرش ارائه مي‌کنه واقعاً بيشتره و دوربينهاي سوني عملا دوبينهايي عامه پسندتر و خانوادگي و کانن دوربينهايي حرفه‌اي‌تر از لحاظ کيفيت ثبت تصاوير شناخته ميشن.,1,Positive
البته عيب آيفون مشکل حافظه و سيمکارتش نيز هست.,-1,Negative
"عکس هاي پانوراماي خيلي خوبي ميگيره

و اما : در مورد رم بايد سعي کنيد از رم هاي کلاس بالا استفاده کنيد چون اگر از کلاس 4 استفاده بشه فقط تا 4 گيگ رو ساپورت ميکنه و هشت گيگ رو نميشناسه 

در مورد بدنه: بدنه خيلي قوي و محکمي داره 

در مورد منو : بايد گفت تقريبا به تمام زبان هاي زنده دنيا منو داره از جمله فارسي ،  عربي ،  ترکي و ..",2,Positive
کنتراست عکس‌ها نیز به نظرمان بیش از حد بالا است.,-1,Negative
به نظر مي رسه با توجه به امکاناتش قيمتش مناسبه,1,Positive
در کل همانطور که بيشتر دوستان اشاره کردن عکاسي با اين دوربين زيبا و خوش ساخت حس يک عکاس حرفه اي رو به شخص منتقل ميکنه و ميشه گفت در برابر قيمت ارزش خريد رو داره.,1,Positive
ـ برنامه نوکيا مپ روي گوشي موجود است و مي  توانيد به راحتي از خود سايت نوکيا نقشه هاي مورد نياز را دانلود کنيد و به صورت آفلاين استفاده بکنيد.,1,Positive
ولي يکي از مشکلاتش اينه که بايد هر سال آپديت بشه در ضمن همه بازي ها براي کينکت پيدا نميشه براي مثال آپديت xbox360 من مال 2011 و بسياري از بازي هاي جديد رو ساپورت نمي کنه در حالي ps3 فقط وفقط يک بار آپديت مي خواد و از اين نظر ps3 خيلي برتره.,-1,Negative
تاچ پد نیز چندان بزرگ نیست،  ولی حساس ساخته شده است.,1,Positive
فلاش LED این دوربین فوق‌العاده قدرتمند است.,2,Positive
همانند مدل پیشین، نمایشگر این دوربین هم کاملاً چرخنده و لمسی است.,1,Positive
خيلي عالي هست.,2,Positive
در حقیقت Galaxy S II جزو نخستین گوشی‌های هوشمند با پردازنده‌ی دو هسته‌ای بود و که غوغای فراوانی نمود.,1,Positive
ولي در صورت استفاده از آهنگ و موسيقي متأسفانه شارژش زود تمام ميشود.,-1,Negative
