sentence,sentiment
سلام به همگی.. من الان 3روزه این گوشی روخریدم ازهمه نظرفوق العاده هستش.. من باکلی تحقیق اول میخواستمdesire626یاplite8بخرم امانتیجه گرفتمj2  بخرم واقعا عالیه ووقتی باهاش کارمیکنم لذت میبرم.. همه امکاناتی هم داره درحدگوشیهای بالای800تومن..که تونقات قوت توضیح مدم مطمن باشیدضررنمیکنیدباخریدش عالی عالی.. هرکه موافقه لایک کنه.. ممنون انشاءالله مفیدباشه مطالبی که گذاشتم.. ایام شهادت امام رضا وخاتم الانبیاءوامام غریبمان حسن مجتبی تسلیت باد.,1
برای گوش دادن به کتاب صوتی مناسب است یا خیر؟ اگر کتاب را تا ساعاتی گوش کنیم و ادامه را به روز بعد موکول کنیم از همان ساعت قبلی، امکان پذیر می باشد یا خیر؟,1
سلام دوستان من این دوربینو خریدم...خیلیم عکس انداختیم اما از 20 تا فیلم شاید  فقط 5تاش عکس خوبی شد...... اگه کسی هست که میتونه تنظیماتشو واسم توضیح بده ممنون میشم,1
سلام   من این لپ تاپ رو خریدم   اما زیاد هنگ می کنه البته تقریبا بیشتر وقتایی که به نت وصل می شم . آپدیت ویندوزش هم غیر فعال کردم ولی تاثیری نداشت   کسی نظری در این مورد نداره؟   وقتی هم که هنگ میکنه  task managere sh  هم کار نمی کنه و صفحه آبی یا مشکی میمونه  گاهی خودش درست میشه اما گاهی هم باید ری استارت کرد,2
رنگ قرمز کاملا رقیق و بسیار کمرنگ و تقریبا آبکی است و به هیچ وجه توصیه نمی کنم,2
من اینو نخریدم..بهم هدیه دادن ولی برا دانشگاه و اینا خیلی خوبه اندازش و محکمه... طراحیشم من خوشم اومد.,0
دیجی کالا لطفا فیلم بررسی این تبلت رو بذارید.این الان سومین باری هست که از شما درخواست می کنم.نظر منو درج کن لطفا.,1
دوستان توجه کنید هاردم a80 سیلیکون هست کیف دیگه ای گرفتم که بهش نخورد متاسفانه و این کیف سفارش دادم عالیه همه جوره کسایی که a80 یا اون اندازه هارد دارن فقط این کیف یا هم اندازه این کیف و بخرن کیفیتشم خوب بود انصافا.,0
سلام دوستان  میخوام بدونم 3d ای تلویزیون واقعا سه بعدی یا نه الکی؟ در مورد دستگاه Himedia H8 Smart TV Box که یکی از دوستان به تلوزیون وصل کرده بود از کجا میشه خرید و اینکه این دستتگاه چطوری عمل میکنه؟ایا با ذستگاه دانگل سامسونگ از طریق wifi به لب تاپ وصل میشه یعنی میشه فیلم و غیره رو از روی لب تاپ از طریق wifi  روی این تلویزیون دید؟ منشکرم,1
در حد قیمتش واقعا عالیه,0
من این گوشیو سه ماهه دارم گوشیه خوب و بسیار  زیبایی هستش فقط سه تا مشکل داره یکی باتری که نهایتا یک روز نگه میداره و عدم ساپورت 4g و otg بقیه چیزاش عالیه,0
بسیار فوق العاده، انقلابی دیگر از اپل که مدت هاست منتظر آن هستیم,0
این گوشی با توجه به قیمتش بسیار مناسبه وای فای بسیار قوی داره هنگ نمیکنه و تاچ قوی داره,0
نخرید مطمئنا از خریدتون پشیمون میشید..کیفیت ساخت و ظاهرش خیلی بده   با پورت usb3 سرعت نوشتن 18 سرعت خواندن 100  از خریدم پشیمونم...,2
سلام اگر میخواهید یک گوشی میان رده بخرید بهترین پیشنهادم به شما اینه.  کسانی که گفتن صفحه نمایش بی کیفیتی داره اشتباه ست .درستهTFTولی کیفیت HD داره.من خودم دارم و از همه چیزش راضی هستم.,0
سلام دوستان، کسی هست که گوشیشو آپدیت کرده باشه؟  نسخه اندرویدش رفت بالا؟؟؟,1
چون شوره سنگین دارم و موهای چرب اکثر  ضد شوره ها نمیتونن شوره های سرمو از بین ببرن و یکی از دلایل شوره سر  متاسفانه اکثر شامپوهایی  ایرانی و یه سری شامپوهای خارجی هست که هست که کیفیت ندارن و به همین دلیل همیشه هم شامپوهای ضد شوره ایرانی و خارجی رو استفاده کردم تا به نتیجه دلخواه برسم.  حدودا تا 15  پیش تا سال 1380 شامپوی ژابیز گندم از شرکت ژاله نو برای موهای معمولی وجود داشت که ضد شوره هم نبود و تا زمانی که بود ازش استفاده کردم و هیچ وقت سرم شوره نمیزد تا این که بعد از تولید نشدن این شامپو و استفاده  از شامپو های دیگر  وحتی شامپوی گندم شرکتهای ایرانی باعث شد سرم شوره بزنه و بعد از این خیلی از ضد شوره ها رو استفاده کردم.  شامپو ایوان قبلنا زیاد بود ضد شوره خوبی داشت.  بعد از ون یه مدت کوتاه شامپو مالیزیا چای و عسل اومد که خیلی شامپو خوبی بود (اینتسا و مالیزیا رو یه شرکت میزنن از همین موقع هم از اسپری بدن اینتسا و ژل مو اینتسا هم استفاده میکردم یه مدت هم اپسری نگهدارنده مو اِسپلِندُور وجود داشت که این هم مال همین شرکت میراتو ایتالیا هست و حدودا 10 سالی هست که از محصولات شرکت میراتو استفاده میکنم شامپو بدن اینتسا مدل Guarana و Intesa Guarana Spray  و فوم اصلاح مردانه اینتسا مدل Avocado Oil و Intesa Energy Power Eau De Toilette)  یه مدت کلا شامپو خارجی پیدا نشد و شامپو ضد شوره بس، فولیکا، پرژک، صحت استفاده کردم که تاثیری نداشت.   تا اینکه شامپو ضد شوره سان سیلک اومد که خوب بود و بعد تولید نشد.  بعد شامپو ضد شوره هد اند شولدرز نعنایی استفاده کردم یه مدت خوب بود بعد ظرفش عوض شد کیفیتش هم اومد پایین.  شامپو ضد شوره ال جی کورر درجه 3  اومد LG Curair Heavy Dandruff 3 اینم خیلی خوب بود بعد دیگه وارد نشد (که اگه باز هم اومد انتخاب دوم خواهد بود).  بعد شامیو کلیر وارد شد که قبلا زنونه مردونش یکی بود ظرف سفید بود واقعا عالی بود بعد مرونه که ظرف آبی داشت اومد که اون هم خوب بود تا اینکه دوباره ظرف آبی با ظاهر جدیدش اومد که کیفیتش مثل قبل نبود  و یه مدتی هست که شامپو اینتسا تو بازار زیاد شده و چون قبلا هم از شامپو مالیزیا استفاده کرده بودم اینتسا رو انتخاب کردم و بسیار ضد شوره خوبی هست اکثر ضد شوره ها باعث چرب شدن مو میشن که اولین باریه ضد شوره به این کیفیت استفاده کردم که هم ضد شوره هست هم باعث چرب شدن مو نمیشه این سری جدید شامپو اینتسا ظرفش تغییر کرده از وقتی که ظرفش تغییر کرده حدودا هشتیمی رو هم تازه گرفتم کیفیتش اصلا افت نکرده و اگه شما هم مثل من اکثر ضد شوره ها رو استفاده کردین و نتیجه نگرفتین 100% این شامپو بهترین انتخاب خواهد بود.,0
